country,continent,total,year,lifeExp,pop,gdpPercap
Jamaica,Americas,4608896.5227,1982,71.21,2298309,6068.05135
Jamaica,Americas,4666058.01499,1987,71.77,2326606,6351.237495
Jamaica,Americas,4772189.379369999,1992,71.766,2378618,7404.923685
Jamaica,Americas,5077010.373408,1997,72.262,2531311,7121.924704000001
Jamaica,Americas,5343451.643722,2002,72.047,2664659,6994.774861
Jamaica,Americas,5575050.894524,2007,72.567,2780132,7320.880262000001
Japan,Asia,172924609.972694,1952,63.03,86459025,3216.956347
Japan,Asia,183134784.38873,1957,65.5,91563009,4317.694365
Japan,Asia,191676804.758922,1962,68.73,95831757,6576.649461
Japan,Asia,201670396.43721402,1967,71.43,100825279,9847.788606999999
Japan,Asia,214406250.41272,1972,73.42,107188273,14778.78636
Japan,Asia,227778317.51402,1977,75.38,113872473,16610.37701
Japan,Asia,236948870.43142,1982,77.11,118454974,19384.10571
Japan,Asia,244227559.22378,1987,78.67,122091325,22375.941890000002
Japan,Asia,248712346.51022,1992,79.36,124329269,26824.895109999998
Japan,Asia,251970792.54997998,1997,80.69,125956499,28816.58499
Japan,Asia,254189055.1838,2002,82.0,127065841,28604.5919
Japan,Asia,254999421.34212,2007,82.603,127467972,31656.06806
Jordan,Asia,1219008.131614,1952,43.158,607914,1546.907807
Jordan,Asia,1496981.499182,1957,45.669,746559,1886.080591
Jordan,Asia,1871910.270316,1962,48.126000000000005,933559,2348.009158
Jordan,Asia,2515702.8505039997,1967,51.629,1255058,2741.796252
Jordan,Asia,3231436.7686179997,1972,56.528,1613551,2110.856309
Jordan,Asia,3881130.971136,1977,61.13399999999999,1937652,2852.351568
Jordan,Asia,4702512.309918,1982,63.739,2347031,4161.415959
Jordan,Asia,5649113.097824,1987,65.869,2820042,4448.679912
Jordan,Asia,7741817.217294,1992,68.015,3867409,3431.5936469999997
Jordan,Asia,9059900.303144,1997,69.77199999999999,4526235,3645.379572
Jordan,Asia,10622772.360388001,2002,71.263,5307470,3844.9171939999997
Jordan,Asia,12115569.992342,2007,72.535,6053193,4519.461171
Kenya,Africa,12929883.621838,1952,42.27,6464046,853.5409189999999
Kenya,Africa,14911536.248630399,1957,44.68600000000001,7454779,944.4383152
Kenya,Africa,17359003.830746397,1962,47.949,8678557,896.9663732
Kenya,Africa,20385238.780913997,1967,50.653999999999996,10191512,1056.736457
Kenya,Africa,24092121.837936,1972,53.559,12044785,1222.359968
Kenya,Africa,29003455.536408,1977,56.155,14500404,1267.613204
Kenya,Africa,35325717.983582,1982,58.766000000000005,17661452,1348.225791
Kenya,Africa,42399006.55171201,1987,59.339,21198082,1361.936856
Kenya,Africa,50043880.413442,1992,59.285,25020539,1341.9217210000002
Kenya,Africa,56530483.784042,1997,54.407,28263827,1360.4850210000002
Kenya,Africa,62776361.013464,2002,50.992,31386842,1287.514732
Kenya,Africa,71223388.718564,2007,54.11,35610177,1463.249282
"Korea, Dem. Rep.",Asia,17733252.667516,1952,50.056000000000004,8865488,1088.277758
"Korea, Dem. Rep.",Asia,18826012.43131,1957,54.081,9411381,1571.134655
"Korea, Dem. Rep.",Asia,21838344.699196,1962,56.656000000000006,10917494,1621.693598
"Korea, Dem. Rep.",Asia,25238424.965218,1967,59.942,12617009,2143.540609
"Korea, Dem. Rep.",Asia,29570013.209005997,1972,63.983000000000004,14781241,3701.6215030000003
"Korea, Dem. Rep.",Asia,32658986.920498,1977,67.15899999999999,16325320,4106.301249
"Korea, Dem. Rep.",Asia,35303387.250586,1982,69.1,17647518,4106.525293
"Korea, Dem. Rep.",Asia,38143462.27863,1987,70.64699999999999,19067554,4106.4923149999995
"Korea, Dem. Rep.",Asia,41430342.083014004,1992,69.97800000000001,20711375,3726.063507
"Korea, Dem. Rep.",Asia,43173726.967628,1997,67.727,21585105,1690.756814
"Korea, Dem. Rep.",Asia,44434156.840302,2002,66.66199999999999,22215365,1646.758151
"Korea, Dem. Rep.",Asia,46606770.72496,2007,67.297,23301725,1593.06548
"Korea, Rep.",Asia,41897298.090452,1952,47.453,20947571,1030.592226
"Korea, Rep.",Asia,45226184.549074,1957,52.681000000000004,22611552,1487.593537
"Korea, Rep.",Asia,52843797.272773996,1962,55.292,26420307,1536.3443869999999
"Korea, Rep.",Asia,60266173.888284,1967,57.716,30131000,2029.2281420000002
"Korea, Rep.",Asia,67016186.9773,1972,62.611999999999995,33505000,3030.87665
"Korea, Rep.",Asia,72881443.97404,1977,64.766,36436000,4657.22102
"Korea, Rep.",Asia,78663380.13092801,1982,67.123,39326000,5622.942464
"Korea, Rep.",Asia,83261205.79761,1987,69.81,41622000,8533.088805
"Korea, Rep.",Asia,87635253.04544,1992,72.244,43805450,12104.27872
"Korea, Rep.",Asia,92379768.34992,1997,74.64699999999999,46173816,15993.52796
"Korea, Rep.",Asia,95976922.06636,2002,77.045,47969150,19233.98818
"Korea, Rep.",Asia,98136433.52546,2007,78.623,49044790,23348.139730000003
Kuwait,Asia,536875.8358,1952,55.565,160000,108382.3529
Kuwait,Asia,652854.3318,1957,58.033,212846,113523.1329
Kuwait,Asia,907569.16352,1962,60.47,358266,95458.11176
Kuwait,Asia,1311925.01452,1967,64.624,575003,80894.88326
Kuwait,Asia,1902699.158,1972,67.712,841934,109347.867
Kuwait,Asia,2399383.6402800004,1977,69.343,1140357,59265.477139999995
Kuwait,Asia,3057838.6894599996,1982,71.309,1497494,31354.03573
Kuwait,Asia,3839359.2079600003,1987,74.17399999999999,1891487,28118.42998
Kuwait,Asia,2906206.21918,1992,75.19,1418095,34932.91959
Kuwait,Asia,3611443.55192,1997,76.156,1765345,40300.61996
Kuwait,Asia,4293496.01932,2002,76.904,2111561,35110.10566
Kuwait,Asia,5105887.15556,2007,77.58800000000001,2505559,47306.98978
Lebanon,Asia,2888839.4641340002,1952,55.928000000000004,1439529,4834.804067
Lebanon,Asia,3307122.551868,1957,59.489,1647412,6089.786934000001
Lebanon,Asia,3785249.309222,1962,62.093999999999994,1886848,5714.560611
Lebanon,Asia,4385929.706084,1967,63.87,2186894,6006.983042
Lebanon,Asia,5375139.610682,1972,65.421,2680018,7486.384341
Lebanon,Asia,6249025.591672,1977,66.09899999999999,3115787,8659.696836
Lebanon,Asia,6189167.005042,1982,66.983,3086876,7640.519520999999
Lebanon,Asia,6189596.034658,1987,67.926,3089353,5377.091329
Lebanon,Asia,6453908.1977079995,1992,69.292,3219994,6890.806854
Lebanon,Asia,6878426.4577,1997,70.265,3430388,8754.96385
Lebanon,Asia,7374329.93366,2002,71.028,3677780,9313.93883
Lebanon,Asia,7863622.103359999,2007,71.993,3921278,10461.05868
Lesotho,Africa,1498175.9684242,1952,42.138000000000005,748747,298.8462121
Lesotho,Africa,1627438.0882302,1957,45.047,813338,335.99711510000003
Lesotho,Africa,1787205.0952532,1962,47.747,893143,411.80062660000004
Lesotho,Africa,1993854.262053,1967,48.492,996380,498.63902649999994
Lesotho,Africa,2234650.6971844,1972,49.766999999999996,1116779,496.58159220000005
Lesotho,Africa,2504643.1550816004,1977,52.208,1251524,745.3695408
Lesotho,Africa,2825318.6822148,1982,55.078,1411807,797.2631074
Lesotho,Africa,3200062.3464281997,1987,57.18,1599200,773.9932140999999
Lesotho,Africa,3608464.342545,1992,59.685,1803195,977.4862724999999
Lesotho,Africa,3968129.411988,1997,55.558,1982823,1186.147994
Lesotho,Africa,4096183.5551500004,2002,44.593,2046772,1275.184575
Lesotho,Africa,4028521.846884,2007,42.592,2012649,1569.331442
Liberia,Africa,1727844.1059921999,1952,38.48,863308,575.5729961000001
Liberia,Africa,1953220.9119802,1957,39.486,975950,620.9699901
Liberia,Africa,2226941.3943250002,1962,40.501999999999995,1112796,634.1951625
Liberia,Africa,2560322.2792966003,1967,41.536,1279406,713.6036482999999
Liberia,Africa,2966947.238907,1972,42.614,1482628,803.0054535
Liberia,Africa,3408602.1728765997,1977,43.763999999999996,1703617,640.3224382999999
Liberia,Africa,3914984.1031388,1982,44.852,1956875,572.1995694
Liberia,Africa,4539932.2817146,1987,46.027,2269414,506.1138573
Liberia,Africa,3827302.8498382,1992,40.802,1912974,636.6229191000001
Liberia,Africa,4402752.7899016,1997,42.221000000000004,2200725,609.1739508
Liberia,Africa,5630452.4707358,2002,43.753,2814651,531.4823679
Liberia,Africa,6388804.3706829995,2007,45.678000000000004,3193942,414.5073415
Libya,Africa,2044318.5421199999,1952,42.723,1019729,2387.54806
Libya,Africa,2410143.14679,1957,45.288999999999994,1201578,3448.284395
Libya,Africa,2897335.677632,1962,47.808,1441863,6757.0308159999995
Libya,Africa,3556093.95738,1967,50.227,1759224,18772.75169
Libya,Africa,4409882.54042,1972,52.773,2183877,21011.497209999998
Libya,Africa,5487583.307519999,1977,57.442,2721783,21951.21176
Libya,Africa,6723000.86076,1982,62.155,3344074,17364.275380000003
Libya,Africa,7623363.647600001,1987,66.234,3799845,11770.5898
Libya,Africa,8748419.787002,1992,68.755,4364501,9640.138501000001
Libya,Africa,9538418.002112,1997,71.555,4759670,9467.446056
Libya,Africa,10756384.828933999,2002,72.737,5368585,9534.677467
Libya,Africa,12098090.90256,2007,73.952,6036914,12057.49928
Madagascar,Africa,9528783.385429999,1952,36.681,4762912,1443.011715
Madagascar,Africa,10366614.1355,1957,38.865,5181679,1589.20275
Madagascar,Africa,11410016.47022,1962,40.848,5703324,1643.38711
Madagascar,Africa,12672465.856564,1967,42.881,6334556,1634.047282
Madagascar,Africa,14168446.827964,1972,44.851000000000006,7082430,1748.562982
Madagascar,Africa,16017514.219172,1977,46.881,8007166,1544.228586
Madagascar,Africa,18345657.695316,1982,48.968999999999994,9171477,1302.878658
Madagascar,Africa,21139693.583896,1987,49.35,10568642,1155.4419480000001
Madagascar,Africa,24422975.78038,1992,52.214,12210395,1040.6761900000001
Madagascar,Africa,28332310.5477912,1997,54.978,14165114,986.2958956
Madagascar,Africa,32948857.8461644,2002,57.286,16473477,894.6370822
Madagascar,Africa,38337516.426252,2007,59.443000000000005,19167654,1044.770126
Malawi,Africa,5836414.8421604,1952,36.256,2917802,369.1650802
Malawi,Africa,6443383.1536128,1957,37.207,3221238,416.36980639999996
Malawi,Africa,7258148.6221712,1962,38.41,3628608,427.90108560000004
Malawi,Africa,8295574.003561201,1967,39.486999999999995,4147252,495.5147806
Malawi,Africa,9463246.7759418,1972,41.766000000000005,4730997,584.6219709
Malawi,Africa,11275905.9813532,1977,43.766999999999996,5637246,663.2236766
Malawi,Africa,13007006.8918418,1982,45.641999999999996,6502825,632.8039209
Malawi,Africa,15650859.948726801,1987,47.457,7824747,635.5173633999999
Malawi,Africa,20029723.240029,1992,49.42,10014249,563.2000145
Malawi,Africa,20841461.541620597,1997,47.495,10419991,692.2758102999999
Malawi,Africa,23650410.8642372,2002,45.00899999999999,11824495,665.4231186000001
Malawi,Africa,26655773.3058202,2007,48.303000000000004,13327079,759.3499101
Malaysia,Asia,13500515.191788001,1952,48.463,6748378,1831.132894
Malaysia,Asia,15482194.337984,1957,52.102,7739235,1810.0669920000003
Malaysia,Asia,17816955.243888,1962,55.736999999999995,8906385,2036.8849440000001
Malaysia,Asia,20314430.226792,1967,59.371,10154878,2277.742396
Malaysia,Asia,22888748.20956,1972,63.01,11441462,2849.09478
Malaysia,Asia,25698548.355141997,1977,65.256,12845381,3827.9215710000003
Malaysia,Asia,28893808.711902,1982,68.0,14441916,4920.355951
Malaysia,Asia,32674208.605306,1987,69.5,16331785,5249.802653
Malaysia,Asia,36653701.211604,1992,70.693,18319502,7277.912802
Malaysia,Asia,40972591.69528,1997,71.938,20476091,10132.90964
Malaysia,Asia,45345290.04388,2002,73.044,22662365,10206.97794
Malaysia,Asia,49667623.7936,2007,74.241,24821286,12451.6558
Mali,Africa,7677308.0439614,1952,33.685,3838168,452.3369807
Mali,Africa,8484819.3783734,1957,35.306999999999995,4241884,490.3821867
Mali,Africa,9381810.2206856,1962,36.936,4690372,496.17434280000003
Mali,Africa,10425998.9937746,1967,38.486999999999995,5212416,545.0098873
Mali,Africa,11657558.6917522,1972,39.977,5828158,581.3688761
Mali,Africa,12984754.2185386,1977,41.714,6491649,686.3952693
Mali,Africa,13997835.8601282,1982,43.916000000000004,6998256,618.0140640999999
Mali,Africa,15269477.0711152,1987,46.364,7634008,684.1715576
Mali,Africa,16834004.80475,1992,48.388000000000005,8416215,739.014375
Mali,Africa,18771648.3219692,1997,49.903,9384984,790.2579846
Mali,Africa,21162358.4555036,2002,51.818000000000005,10580176,951.4097517999999
Mali,Africa,24065784.097114,2007,54.467,12031795,1042.581557
Mauritania,Africa,2046679.3178194,1952,40.543,1022556,743.1159097
Mauritania,Africa,2155480.9165225998,1957,42.338,1076852,846.1202613
Mauritania,Africa,2295714.288072,1962,44.248000000000005,1146757,1055.8960359999999
Mauritania,Africa,2464018.8683860004,1967,46.288999999999994,1230542,1421.145193
Mauritania,Africa,2668842.5775619997,1972,48.437,1332786,1586.851781
Mauritania,Africa,2916472.6884459998,1977,50.852,1456688,1497.492223
Mauritania,Africa,3247341.4983779998,1982,53.599,1622136,1481.150189
Mauritania,Africa,3685435.497152,1987,56.145,1841240,1421.603576
Mauritania,Africa,4241769.405568,1992,58.333,2119465,1361.369784
Mauritania,Africa,4892569.132272,1997,60.43,2444741,1483.1361359999999
Mauritania,Africa,5660998.533086,2002,62.247,2828858,1579.0195429999999
Mauritania,Africa,6543864.630992,2007,64.164,3270065,1803.1514960000002
Mauritius,Africa,1037149.8834139999,1952,50.986000000000004,516556,1967.955707
Mauritius,Africa,1223816.2539620001,1957,58.089,609816,2034.037981
Mauritius,Africa,1407210.6269740001,1962,60.246,701016,2529.0674870000003
Mauritius,Africa,1583691.889124,1967,61.556999999999995,789309,2475.387562
Mauritius,Africa,1707944.856316,1972,62.943999999999996,851334,2575.4841579999998
Mauritius,Africa,1833601.825926,1977,64.93,913025,3710.9829630000004
Mauritius,Africa,1991589.4974780001,1982,66.711,992040,3688.037739
Mauritius,Africa,2095030.653806,1987,68.74,1042663,4783.586903
Mauritius,Africa,2204659.997692,1992,69.745,1096202,6058.2538460000005
Mauritius,Africa,2314628.88259,1997,70.736,1149818,7425.705295000001
Mauritius,Africa,2418599.539788,2002,71.954,1200206,9021.815894
Mauritius,Africa,2523823.5842399998,2007,72.801,1250882,10956.99112
Mexico,Americas,60295691.829058,1952,50.788999999999994,30144317,3478.125529
Mexico,Americas,70039469.473282,1957,55.19,35015548,4131.546641
Mexico,Americas,82252249.81677,1962,58.299,41121485,4581.609385
Mexico,Americas,96002747.687766,1967,60.11,47995559,5754.733883
Mexico,Americas,111982331.53538,1972,62.361000000000004,55984294,6809.406690000001
Mexico,Americas,127535431.922216,1977,65.032,63759976,7674.929108
Mexico,Americas,143301165.105082,1982,67.405,71640904,9611.147541
Mexico,Americas,160262499.308006,1987,69.498,80122492,8688.156003
Mexico,Americas,176241147.67859,1992,71.455,88111030,9472.384295
Mexico,Americas,191809973.93506,1997,73.67,95895146,9767.29753
Mexico,Americas,204981488.68506,2002,74.902,102479927,10742.44053
Mexico,Americas,217425889.53991997,2007,76.195,108700891,11977.57496
Mongolia,Asia,1602983.621715,1952,42.244,800663,786.5668575
Mongolia,Asia,1766183.821217,1957,45.248000000000005,882134,912.6626085
Mongolia,Asia,2022769.209916,1962,48.251000000000005,1010280,1056.353958
Mongolia,Asia,2301554.58826,1967,51.253,1149500,1226.04113
Mongolia,Asia,2643950.9919499997,1972,53.754,1320500,1421.741975
Mongolia,Asia,3059406.00533,1977,55.49100000000001,1528000,1647.511665
Mongolia,Asia,3516180.184278,1982,57.489,1756032,2000.603139
Mongolia,Asia,4035062.460608,1987,60.222,2015133,2338.008304
Mongolia,Asia,4629297.346032,1992,61.271,2312802,1785.402016
Mongolia,Asia,4993537.7542,1997,63.625,2494803,1902.2521
Mongolia,Asia,5352879.544646,2002,65.033,2674234,2140.7393230000002
Mongolia,Asia,5754579.150541999,2007,66.803,2874127,3095.7722710000003
Montenegro,Europe,833081.499202,1952,59.163999999999994,413834,2647.585601
Montenegro,Europe,893145.415806,1957,61.448,442829,3682.259903
Montenegro,Europe,958482.64357,1962,63.728,474528,4649.593785
Montenegro,Europe,1014020.057874,1967,67.178,501035,5907.850937
Montenegro,Europe,1071054.1000340001,1972,70.63600000000001,527678,7778.414017
Montenegro,Europe,1139483.99181,1977,73.066,560073,9595.929904999999
Montenegro,Europe,1147689.37724,1982,74.101,562548,11222.58762
Montenegro,Europe,1162560.75034,1987,74.865,569473,11732.51017
Montenegro,Europe,1257399.548074,1992,75.435,621621,7003.339037000001
Montenegro,Europe,1398384.1166979999,1997,75.445,692651,6465.613349
Montenegro,Europe,1453722.350564,2002,73.98100000000001,720230,6557.194282
Montenegro,Europe,1388128.8782219999,2007,74.543,684736,9253.896111
Morocco,Africa,19881896.15314,1952,42.873000000000005,9939217,1688.20357
Morocco,Africa,22816074.850628,1957,45.423,11406350,1642.002314
Morocco,Africa,26116436.554986,1962,47.924,13056604,1566.353493
Morocco,Africa,29544114.759540003,1967,50.335,14770296,1711.04477
Morocco,Africa,33325306.11395,1972,52.861999999999995,16660670,1930.194975
Morocco,Africa,36798734.699952,1977,55.73,18396941,2370.619976
Morocco,Africa,40402984.540712,1982,59.65,20198730,2702.620356
Morocco,Africa,45980429.447982006,1987,62.677,22987397,2755.046991
Morocco,Africa,51602504.880504,1992,65.393,25798239,2948.047252
Morocco,Africa,57065101.523716,1997,67.66,28529501,2982.101858
Morocco,Africa,62342222.221168,2002,69.615,31167783,3258.495584
Morocco,Africa,67522132.67845999,2007,71.164,33757175,3820.17523
Mozambique,Africa,12893631.6240762,1952,31.285999999999998,6446316,468.5260381
Mozambique,Africa,14077128.7316666,1957,33.779,7038035,495.5868333000001
Mozambique,Africa,15579073.6947078,1962,36.161,7788944,556.6863539
Mozambique,Africa,17363027.5643078,1967,38.113,8680909,566.6691539
Mozambique,Africa,19620722.491607398,1972,40.328,9809596,724.9178037
Mozambique,Africa,22256825.6294668,1977,42.495,11127868,502.31973339999996
Mozambique,Africa,25175456.0128298,1982,42.795,12587223,462.2114149
Mozambique,Africa,25784769.474369198,1987,42.861000000000004,12891952,389.87618460000004
Mozambique,Africa,26322372.3616478,1992,44.284,13160731,410.89682389999996
Mozambique,Africa,33207705.3801542,1997,46.343999999999994,16603334,472.34607710000006
Mozambique,Africa,36948915.2878932,2002,44.026,18473780,633.6179466
Mozambique,Africa,39905043.535241,2007,42.082,19951656,823.6856205
Myanmar,Asia,40186726.638,1952,36.319,20092996,331.0
Myanmar,Asia,43464471.81,1957,41.905,21731844,350.0
Myanmar,Asia,47269738.216,1962,45.108000000000004,23634436,388.0
Myanmar,Asia,51741338.758,1967,49.379,25870271,349.0
Myanmar,Asia,56933600.14,1972,53.07,28466390,357.0
Myanmar,Asia,63057028.118,1977,56.059,31528087,371.0
Myanmar,Asia,69361848.112,1982,58.056000000000004,34680442,424.0
Myanmar,Asia,76058042.678,1987,58.339,38028578,385.0
Myanmar,Asia,81093888.64,1992,59.32,40546538,347.0
Myanmar,Asia,86496684.656,1997,60.328,43247867,415.0
Myanmar,Asia,91197503.816,2002,59.908,45598081,611.0
Myanmar,Asia,95525972.138,2007,62.068999999999996,47761980,944.0
Namibia,Africa,976593.010886,1952,41.725,485831,2423.780443
Namibia,Africa,1101493.348116,1957,45.226000000000006,548080,2621.448058
Namibia,Africa,1249227.20319,1962,48.386,621392,3173.215595
Namibia,Africa,1420969.707506,1967,51.159,706640,3793.694753
Namibia,Africa,1651163.8958959999,1972,53.867,821782,3746.080948
Namibia,Africa,1961917.845916,1977,56.437,977026,3876.4859579999998
Namibia,Africa,2206520.1370220003,1982,58.968,1099010,4191.100511
Namibia,Africa,2563877.1326739998,1987,60.835,1278184,3693.7313369999997
Namibia,Africa,3116239.073998,1992,61.998999999999995,1554253,3804.537999
Namibia,Africa,3557448.86652,1997,58.909,1774766,3899.52426
Namibia,Africa,3952553.607502,2002,51.479,1972153,4072.3247509999997
Namibia,Africa,4119887.932858,2007,52.906000000000006,2055080,4811.060429
Nepal,Asia,18366236.0454458,1952,36.157,9182536,545.8657228999999
Nepal,Asia,19365947.2447116,1957,37.686,9682338,597.9363557999999
Nepal,Asia,20665497.579718597,1962,39.393,10332057,652.3968593
Nepal,Asia,22524815.8284508,1967,41.472,11261690,676.4422254
Nepal,Asia,24826623.5182592,1972,43.971000000000004,12412593,674.7881296
Nepal,Asia,27867877.7208796,1977,46.748000000000005,13933198,694.1124398
Nepal,Asia,31594163.9341894,1982,49.593999999999994,15796314,718.3730947
Nepal,Asia,35836016.3389002,1987,52.537,17917180,775.6324501
Nepal,Asia,40654324.93472081,1992,55.727,20326209,897.7403604
Nepal,Asia,46004366.636276,1997,59.426,23001113,1010.892138
Nepal,Asia,51750071.092622,2002,61.34,25873917,1057.206311
Nepal,Asia,57805890.289556,2007,63.785,28901790,1091.359778
Netherlands,Europe,20782003.403716,1952,72.13,10381988,8941.571858
Netherlands,Europe,22075464.36688,1957,72.99,11026383,11276.193440000001
Netherlands,Europe,23637106.15912,1962,73.23,11805689,12790.849559999999
Netherlands,Europe,25224518.14272,1967,73.82,12596822,15363.25136
Netherlands,Europe,26697484.99134,1972,73.75,13329874,18794.74567
Netherlands,Europe,27748546.5984,1977,75.24,13852989,21209.0592
Netherlands,Europe,28663753.02092,1982,76.05,14310401,21399.46046
Netherlands,Europe,29378012.30722,1987,76.83,14665278,23651.32361
Netherlands,Europe,30402224.73922,1992,77.42,15174244,26790.94961
Netherlands,Europe,31269576.321259998,1997,78.03,15604464,30246.13063
Netherlands,Europe,32313266.57556,2002,78.53,16122830,33724.75778
Netherlands,Europe,33214981.39064,2007,79.762,16570613,36797.93332
New Zealand,Oceania,4010839.93132,1952,69.39,1994794,10556.575659999999
New Zealand,Oceania,4483449.31064,1957,70.26,2229407,12247.39532
New Zealand,Oceania,5003593.836,1962,71.24,2488550,13175.678
New Zealand,Oceania,5485370.87786,1967,71.52,2728150,14463.918930000002
New Zealand,Oceania,5890435.85456,1972,71.89,2929100,16046.03728
New Zealand,Oceania,6362411.8754,1977,72.22,3164900,16233.7177
New Zealand,Oceania,6456712.5008,1982,73.84,3210650,17632.4104
New Zealand,Oceania,6672495.02258,1987,74.32,3317166,19007.19129
New Zealand,Oceania,6912227.309880001,1992,76.33,3437674,18363.324940000002
New Zealand,Oceania,7394629.92754,1997,77.55,3676187,21050.41377
New Zealand,Oceania,7862611.822699999,2002,79.11,3908037,23189.80135
New Zealand,Oceania,8282072.42622,2007,80.204,4115771,25185.00911
Nicaragua,Americas,2337889.355896,1952,42.31399999999999,1165790,3112.363948
Nicaragua,Americas,2724661.695894,1957,45.431999999999995,1358828,3457.415947
Nicaragua,Americas,3188559.9928119997,1962,48.632,1590597,3634.364406
Nicaragua,Americas,3740370.555068,1967,51.88399999999999,1865490,4643.393534000001
Nicaragua,Americas,4375303.488534,1972,55.151,2182908,4688.593267
Nicaragua,Americas,5120283.682178,1977,57.47,2554598,5486.371089
Nicaragua,Americas,5965905.272311999,1982,59.298,2979423,3470.3381560000003
Nicaragua,Americas,6694741.98475,1987,62.008,3344353,2955.984375
Nicaragua,Americas,8040349.989448,1992,65.843,4017939,2170.151724
Nicaragua,Americas,9223786.898008,1997,68.426,4609572,2253.023004
Nicaragua,Americas,10298786.769638,2002,70.836,5146848,2474.548819
Nicaragua,Americas,11356356.439930001,2007,72.899,5675356,2749.320965
Niger,Africa,6760534.646752,1952,37.444,3379468,761.879376
Niger,Africa,7386116.242805,1957,38.598,3692184,835.5234025000001
Niger,Africa,8154090.506225401,1962,39.486999999999995,4076008,997.7661127
Niger,Africa,9070313.005781999,1967,40.118,4534062,1054.384891
Niger,Africa,10122513.5104726,1972,40.546,5060262,954.2092363
Niger,Africa,11365872.376145601,1977,41.291000000000004,5682086,808.8970727999999
Niger,Africa,12876280.640270801,1982,42.598,6437188,909.7221354000001
Niger,Africa,14666701.7100456,1987,44.555,7332638,668.3000228
Niger,Africa,16786893.14745,1992,47.391000000000005,8392818,581.182725
Niger,Africa,19333767.2364184,1997,51.313,9666252,580.3052092
Niger,Africa,22282621.141002398,2002,54.496,11140655,601.0745012
Niger,Africa,25791083.0877848,2007,56.867,12894865,619.6768923999999
Nigeria,Africa,66240419.211712,1952,36.324,33119096,1077.281856
Nigeria,Africa,74348956.78912601,1957,37.802,37173340,1100.5925630000002
Nigeria,Africa,83745082.574956,1962,39.36,41871351,1150.9274779999998
Nigeria,Africa,94577615.108208,1967,41.04,47287752,1014.5141039999999
Nigeria,Africa,107483652.419676,1972,42.821000000000005,53740085,1698.3888379999999
Nigeria,Africa,124422398.931612,1977,44.513999999999996,62209173,1981.9518059999998
Nigeria,Africa,146081997.5995,1982,45.826,73039376,1576.97375
Nigeria,Africa,163105903.831126,1987,46.886,81551520,1385.029563
Nigeria,Africa,186731822.640434,1992,47.472,93364244,1619.848217
Nigeria,Africa,212419022.81055,1997,47.464,106207839,1624.941275
Nigeria,Africa,239805871.78879,2002,46.608000000000004,119901274,1615.2863949999999
Nigeria,Africa,270066449.67261,2007,46.858999999999995,135031164,2013.9773050000001
Norway,Europe,6675792.18344,1952,72.67,3327728,10095.42172
Norway,Europe,7007330.82608,1957,73.44,3491938,11653.97304
Norway,Europe,7304885.743020001,1962,73.47,3638919,13450.40151
Norway,Europe,7604909.91294,1967,74.08,3786019,16361.87647
Norway,Europe,7904086.791019999,1972,74.34,3933004,18965.05551
Norway,Europe,8133183.43878,1977,75.37,4043205,23311.34939
Norway,Europe,8282323.21062,1982,75.97,4114787,26298.635309999998
Norway,Europe,8435527.729600001,1987,75.89,4186147,31540.9748
Norway,Europe,8640799.9623,1992,77.32,4286357,33965.66115
Norway,Europe,8894066.96866,1997,78.32,4405672,41283.16433
Norway,Europe,9160708.0505,2002,79.05,4535591,44683.97525
Norway,Europe,9354726.772340002,2007,80.196,4627926,49357.19017
Oman,Asia,1019397.6166139999,1952,37.578,507833,1828.230307
Oman,Asia,1128519.653102,1957,40.08,561977,2242.746551
Oman,Asia,1262263.606226,1962,43.165,628164,2924.638113
Oman,Asia,1439085.861374,1967,46.988,714775,4720.942687
Oman,Asia,1679440.3631000002,1972,52.143,829050,10618.03855
Oman,Asia,2032877.42184,1977,57.367,1004533,11848.343920000001
Oman,Asia,2628131.03802,1982,62.728,1301048,12954.791009999999
Oman,Asia,3224129.91426,1987,67.734,1593882,18115.223130000002
Oman,Asia,3867791.8078199998,1992,71.197,1915208,18616.70691
Oman,Asia,4606819.109619999,1997,72.499,2283635,19702.055809999998
Oman,Asia,5466622.0597399995,2002,74.193,2713462,19774.83687
Oman,Asia,6454577.66574,2007,75.64,3204897,22316.19287
Pakistan,Asia,82694576.06628759,1952,43.43600000000001,41346560,684.5971437999999
Pakistan,Asia,93361473.28105839,1957,45.556999999999995,46679944,747.0835292
Pakistan,Asia,106203044.02548361,1962,47.67,53100671,803.3427418
Pakistan,Asia,121285782.4165176,1967,49.8,60641899,942.4082588
Pakistan,Asia,138654045.735962,1972,51.928999999999995,69325921,1049.938981
Pakistan,Asia,156307831.928386,1977,54.043,78152686,1175.921193
Pakistan,Asia,182927175.175664,1982,56.158,91462088,1443.429832
Pakistan,Asia,210377287.863166,1987,58.245,105186881,1704.686583
Pakistan,Asia,240134073.334928,1992,60.838,120065004,1971.8294640000001
Pakistan,Asia,271133890.337042,1997,61.818000000000005,135564834,2049.3505210000003
Pakistan,Asia,306811360.644882,2002,63.61,153403524,2092.712441
Pakistan,Asia,338546576.86116004,2007,65.483,169270617,2605.94758
Panama,Americas,1885231.142668,1952,55.191,940080,2480.380334
Panama,Americas,2133054.0038099997,1957,59.201,1063506,2961.800905
Panama,Americas,2438646.714602,1962,61.817,1215725,3536.540301
Panama,Americas,2819942.160168,1967,64.071,1405486,4421.009084
